id,İL,İLÇE,date,startTime,endTime,reason,effectedSubscribers,hourlyLoadAvg,effectedNeighbourhoods,distributionCompanyName
3376996,izmir,Konak,2022-02-11T00:00:00.000+0300,2022-02-11T16:04:00.000+0300,2022-02-11T21:05:00.000+0300,AG Branşman Yeraltı Kablo Arızası,2,0,KOCATEPE MH.,GDZ_EDAS
3376937,izmir,Konak,2022-02-11T00:00:00.000+0300,2022-02-11T14:16:00.000+0300,2022-02-11T19:02:00.000+0300,AG Havai Branşman Arızası,2,0,FERAHLI MH.,GDZ_EDAS
3375995,izmir,Konak,2022-02-11T00:00:00.000+0300,2022-02-11T04:14:00.000+0300,2022-02-11T06:14:00.000+0300,AG Pano Kol Sigorta Atığı,143,57,KOCATEPE MH.,GDZ_EDAS
3376011,izmir,Konak,2022-02-11T00:00:00.000+0300,2022-02-11T09:47:00.000+0300,2022-02-11T11:05:00.000+0300,AG Havai Branşman Arızası,58,23,KONAK MH.,GDZ_EDAS
3375543,izmir,Ödemiş,2022-02-11T00:00:00.000+0300,2022-02-11T08:20:00.000+0300,2022-02-11T10:36:00.000+0300,AG Havai Branşman Arızası,1,0,EMİRLİ MH.,GDZ_EDAS
3376824,izmir,Ödemiş,2022-02-11T00:00:00.000+0300,2022-02-11T15:07:00.000+0300,2022-02-11T17:59:00.000+0300,AG Pano Kol Sigorta Atığı,45,18,ARTICAK MH.,GDZ_EDAS
3391932,izmir,Ödemiş,2022-02-11T00:00:00.000+0300,2022-02-11T09:05:00.000+0300,2022-02-11T09:07:00.000+0300,OG Fider Açması,15855,6341,KAYMAKÇI MH.,GDZ_EDAS
3411278,izmir,Ödemiş,2022-02-11T00:00:00.000+0300,2022-02-11T09:04:00.000+0300,2022-02-11T09:07:00.000+0300,OG Fider Açması,21572,8628,TÜRKMEN MH.,GDZ_EDAS
3376833,izmir,Torbalı,2022-02-11T00:00:00.000+0300,2022-02-11T17:56:00.000+0300,2022-02-11T18:41:00.000+0300,AG Havai Branşman Arızası,1,0,DAĞKIZILCA MH.,GDZ_EDAS
3376931,izmir,Torbalı,2022-02-11T00:00:00.000+0300,2022-02-11T13:43:00.000+0300,2022-02-11T15:47:00.000+0300,Üçüncü Şahısların Vermiş Olduğu Hasarlar,3,1,FEVZİ ÇAKMAK MH.,GDZ_EDAS
3410812,izmir,Torbalı,2022-02-11T00:00:00.000+0300,2022-02-11T10:00:00.000+0300,2022-02-11T10:49:00.000+0300,OG Fider Açması,8219,3287,ORTAKÖY MH.,GDZ_EDAS
3410814,izmir,Torbalı,2022-02-11T00:00:00.000+0300,2022-02-11T13:22:00.000+0300,2022-02-11T13:57:00.000+0300,OG Hatta Yabancı Cisim ,7975,3190,İNÖNÜ MH.,GDZ_EDAS
3411378,izmir,Torbalı,2022-02-11T00:00:00.000+0300,2022-02-11T13:10:00.000+0300,2022-02-11T13:40:00.000+0300,OG Fider Açması,18810,7523,ORGANİZE SANAYİ BÖLGESİ,GDZ_EDAS
3377048,izmir,Balçova,2022-02-12T00:00:00.000+0300,2022-02-12T10:15:00.000+0300,2022-02-12T11:07:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,9,3,ÇETİN EMEÇ MH.,GDZ_EDAS
3377062,izmir,Balçova,2022-02-12T00:00:00.000+0300,2022-02-12T10:30:00.000+0300,2022-02-12T11:26:00.000+0300,AG Havai Branşman Arızası,6,2,FEVZİ ÇAKMAK MH.,GDZ_EDAS
3377081,izmir,Balçova,2022-02-12T00:00:00.000+0300,2022-02-12T15:04:00.000+0300,2022-02-12T17:45:00.000+0300,AG Branşman Yeraltı Kablo Arızası,1,0,ÇETİN EMEÇ MH.,GDZ_EDAS
3377079,izmir,Beydağ,2022-02-12T00:00:00.000+0300,2022-02-12T14:56:00.000+0300,2022-02-12T15:50:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,ÇİFTLİKKÖY MH.,GDZ_EDAS
3411438,izmir,Beydağ,2022-02-12T00:00:00.000+0300,2022-02-12T09:29:00.000+0300,2022-02-12T09:39:00.000+0300,OG Fider Açması,4250,1700,AKTEPE MH.,GDZ_EDAS
3377041,izmir,Çiğli,2022-02-12T00:00:00.000+0300,2022-02-12T10:03:00.000+0300,2022-02-12T13:49:00.000+0300,AG Yeraltı Kablo Arızası,27,10,YENİ MAHALLE MH.,GDZ_EDAS
3377056,izmir,Çiğli,2022-02-12T00:00:00.000+0300,2022-02-12T10:25:00.000+0300,2022-02-12T12:21:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,EVKA - 2 MH.,GDZ_EDAS
3377017,izmir,Kemalpaşa,2022-02-12T00:00:00.000+0300,2022-02-12T12:28:00.000+0300,2022-02-12T14:12:00.000+0300,AG Branşman Yeraltı Kablo Arızası,5,2,İSTİKLAL MH.,GDZ_EDAS
3377032,izmir,Kemalpaşa,2022-02-12T00:00:00.000+0300,2022-02-12T09:49:00.000+0300,2022-02-12T14:47:00.000+0300,AG Sehim Bozukluğu,1,0,MUSTAFA KEMAL ATATÜRK MH.,GDZ_EDAS
3377145,izmir,Kemalpaşa,2022-02-12T00:00:00.000+0300,2022-02-12T19:24:00.000+0300,2022-02-12T21:06:00.000+0300,AG Havai Branşman Arızası,1,0,DAMLACIK MH.,GDZ_EDAS
3377147,izmir,Kemalpaşa,2022-02-12T00:00:00.000+0300,2022-02-12T18:15:00.000+0300,2022-02-12T19:38:00.000+0300,AG Havai Branşman Arızası,1,0,HÜRRİYET MH.,GDZ_EDAS
3377153,izmir,Kemalpaşa,2022-02-12T00:00:00.000+0300,2022-02-12T21:35:00.000+0300,2022-02-12T23:43:00.000+0300,AG Branşman Yeraltı Kablo Arızası,1,0,HÜRRİYET MH.,GDZ_EDAS
3377086,izmir,Kemalpaşa,2022-02-12T00:00:00.000+0300,2022-02-12T13:33:00.000+0300,2022-02-12T17:38:00.000+0300,AG Havai Branşman Arızası,1,0,MEHMET AKİF ERSOY MH.,GDZ_EDAS
3377089,izmir,Kemalpaşa,2022-02-12T00:00:00.000+0300,2022-02-12T17:48:00.000+0300,2022-02-12T18:50:00.000+0300,AG Atlama Kopuğu,20,8,KUYUCAK MH.,GDZ_EDAS
3377096,izmir,Kemalpaşa,2022-02-12T00:00:00.000+0300,2022-02-12T12:54:00.000+0300,2022-02-12T15:59:00.000+0300,AG Branşman Yeraltı Kablo Arızası,2,0,HÜRRİYET MH.,GDZ_EDAS
3411600,izmir,Kemalpaşa,2022-02-12T00:00:00.000+0300,2022-02-12T08:24:00.000+0300,2022-02-12T08:31:00.000+0300,OG Fider Açması,2050,819,KEMALPAŞA OSB MH.,GDZ_EDAS
3414122,izmir,Kemalpaşa,2022-02-12T00:00:00.000+0300,2022-02-12T19:24:00.000+0300,2022-02-12T19:35:00.000+0300,OG Fider Açması,1396,558,HALİLBEYLİ MH.,GDZ_EDAS
3411430,izmir,Kemalpaşa,2022-02-12T00:00:00.000+0300,2022-02-12T11:41:00.000+0300,2022-02-12T12:55:00.000+0300,OG Fider Açması,102,40,HALİLBEYLİ MH.,GDZ_EDAS
3512501,izmir,Kemalpaşa,2022-02-12T00:00:00.000+0300,2022-02-12T10:42:00.000+0300,2022-02-12T12:32:00.000+0300,OG Sigorta Atması,8,3,ÖRNEKKÖY MH.,GDZ_EDAS
3377020,izmir,Menderes,2022-02-12T00:00:00.000+0300,2022-02-12T10:36:00.000+0300,2022-02-12T14:02:00.000+0300,AG Branşman Yeraltı Kablo Arızası,1,0,OĞLANANASI ATATÜRK MH.,GDZ_EDAS
3377031,izmir,Menderes,2022-02-12T00:00:00.000+0300,2022-02-12T12:29:00.000+0300,2022-02-12T14:21:00.000+0300,AG Havai Branşman Arızası,1,0,DEVELİ MH.,GDZ_EDAS
3377121,izmir,Menderes,2022-02-12T00:00:00.000+0300,2022-02-12T13:36:00.000+0300,2022-02-12T20:37:00.000+0300,AG Branşman Yeraltı Kablo Arızası,1,0,AHMETBEYLİ MH.,GDZ_EDAS
3377109,izmir,Menderes,2022-02-12T00:00:00.000+0300,2022-02-12T16:20:00.000+0300,2022-02-12T18:58:00.000+0300,Üçüncü Şahısların Vermiş Olduğu Hasarlar,316,126,BARBAROS MH.,GDZ_EDAS
3411431,izmir,Menderes,2022-02-12T00:00:00.000+0300,2022-02-12T14:48:00.000+0300,2022-02-12T15:03:00.000+0300,OG Fider Açması,4599,1839,GÜMÜLDÜR FEVZİ ÇAKMAK MH.,GDZ_EDAS
3411441,izmir,Menderes,2022-02-12T00:00:00.000+0300,2022-02-12T10:34:00.000+0300,2022-02-12T10:54:00.000+0300,OG Fider Açması,3024,1209,GÜMÜLDÜR FEVZİ ÇAKMAK MH.,GDZ_EDAS
3377022,izmir,Seferihisar,2022-02-12T00:00:00.000+0300,2022-02-12T12:06:00.000+0300,2022-02-12T14:59:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,DÜZCE MH.,GDZ_EDAS
3377114,izmir,Seferihisar,2022-02-12T00:00:00.000+0300,2022-02-12T15:00:00.000+0300,2022-02-12T21:15:00.000+0300,AG Havai Branşman Arızası,3,1,ULAMIŞ MH.,GDZ_EDAS
3377129,izmir,Seferihisar,2022-02-12T00:00:00.000+0300,2022-02-12T17:53:00.000+0300,2022-02-12T19:15:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,13,5,TURABİYE MH.,GDZ_EDAS
3377142,izmir,Seferihisar,2022-02-12T00:00:00.000+0300,2022-02-12T17:58:00.000+0300,2022-02-12T22:13:00.000+0300,AG Branşman Yeraltı Kablo Arızası,1,0,HIDIRLIK MH.,GDZ_EDAS
3377155,izmir,Seferihisar,2022-02-12T00:00:00.000+0300,2022-02-12T13:31:00.000+0300,2022-02-12T19:13:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,CAMİKEBİR MH.,GDZ_EDAS
3377110,izmir,Seferihisar,2022-02-12T00:00:00.000+0300,2022-02-12T14:46:00.000+0300,2022-02-12T16:13:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,TURABİYE MH.,GDZ_EDAS
3377024,izmir,Urla,2022-02-12T00:00:00.000+0300,2022-02-12T09:53:00.000+0300,2022-02-12T12:08:00.000+0300,AG Havai Branşman Arızası,1,0,ÇAMLIÇAY MH.,GDZ_EDAS
3377036,izmir,Urla,2022-02-12T00:00:00.000+0300,2022-02-12T11:02:00.000+0300,2022-02-12T14:18:00.000+0300,AG Havai Branşman Arızası,1,0,BARBAROS MH.,GDZ_EDAS
3376992,izmir,Urla,2022-02-12T00:00:00.000+0300,2022-02-12T08:28:00.000+0300,2022-02-12T10:09:00.000+0300,AG Pano Kol Sigorta Atığı,6,2,YAĞCILAR MH.,GDZ_EDAS
3377113,izmir,Urla,2022-02-12T00:00:00.000+0300,2022-02-12T18:51:00.000+0300,2022-02-12T19:11:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,ALTINTAŞ MH.,GDZ_EDAS
3377084,izmir,Urla,2022-02-12T00:00:00.000+0300,2022-02-12T16:29:00.000+0300,2022-02-12T18:58:00.000+0300,AG Havai Branşman Arızası,2,0,ATATÜRK MH.,GDZ_EDAS
3377085,izmir,Urla,2022-02-12T00:00:00.000+0300,2022-02-12T14:22:00.000+0300,2022-02-12T16:12:00.000+0300,AG Atlama Kopuğu,17,6,ÖZBEK MH.,GDZ_EDAS
3377091,izmir,Urla,2022-02-12T00:00:00.000+0300,2022-02-12T15:13:00.000+0300,2022-02-12T17:25:00.000+0300,AG Havai Branşman Arızası,1,0,DENİZLİ MH.,GDZ_EDAS
3377117,izmir,Bayraklı,2022-02-12T00:00:00.000+0300,2022-02-12T20:48:00.000+0300,2022-02-12T21:46:00.000+0300,AG Havai Branşman Arızası,3,1,ÇİÇEK MH.,GDZ_EDAS
3377150,izmir,Bayraklı,2022-02-12T00:00:00.000+0300,2022-02-12T21:11:00.000+0300,2022-02-12T22:09:00.000+0300,AG Pano Kol Sigorta Atığı,33,13,MUHİTTİN ERENER MH.,GDZ_EDAS
3377159,izmir,Bayraklı,2022-02-12T00:00:00.000+0300,2022-02-12T18:25:00.000+0300,2022-02-12T20:10:00.000+0300,AG Havai Branşman Arızası,3,1,YAMANLAR MH.,GDZ_EDAS
3512444,izmir,Bayraklı,2022-02-12T00:00:00.000+0300,2022-02-12T06:44:00.000+0300,2022-02-12T07:05:00.000+0300,OG Yeraltı Kablo Arızası,6008,2403,ADALET MH.,GDZ_EDAS
3377052,izmir,Buca,2022-02-12T00:00:00.000+0300,2022-02-12T13:12:00.000+0300,2022-02-12T14:52:00.000+0300,AG Pano Kol Sigorta Atığı,102,40,SEYHAN MH.,GDZ_EDAS
3377112,izmir,Buca,2022-02-12T00:00:00.000+0300,2022-02-12T17:38:00.000+0300,2022-02-12T20:14:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,5,2,HÜRRİYET MH.,GDZ_EDAS
3377122,izmir,Buca,2022-02-12T00:00:00.000+0300,2022-02-12T17:37:00.000+0300,2022-02-12T19:25:00.000+0300,AG Box / Sdk Giriş Sigorta Atığı,39,15,AKINCILAR MH.,GDZ_EDAS
3377132,izmir,Buca,2022-02-12T00:00:00.000+0300,2022-02-12T18:04:00.000+0300,2022-02-12T20:37:00.000+0300,AG Pano Kol Sigorta Atığı,196,78,FIRAT MH.,GDZ_EDAS
3377144,izmir,Buca,2022-02-12T00:00:00.000+0300,2022-02-12T19:45:00.000+0300,2022-02-12T21:10:00.000+0300,AG Box / Sdk Giriş Sigorta Atığı,39,15,AKINCILAR MH.,GDZ_EDAS
3377068,izmir,Foça,2022-02-12T00:00:00.000+0300,2022-02-12T10:41:00.000+0300,2022-02-12T12:55:00.000+0300,AG Sehim Bozukluğu,28,11,YENİBAĞARASI MH.,GDZ_EDAS
3377134,izmir,Foça,2022-02-12T00:00:00.000+0300,2022-02-12T17:56:00.000+0300,2022-02-12T20:06:00.000+0300,AG Yeraltı Kablo Arızası,46,18,MUSTAFA KEMAL ATATÜRK MH.,GDZ_EDAS
3377160,izmir,Foça,2022-02-12T00:00:00.000+0300,2022-02-12T19:54:00.000+0300,2022-02-12T21:03:00.000+0300,AG Pano Kol Sigorta Atığı,8,3,KOCA MEHMETLER MH.,GDZ_EDAS
3377080,izmir,Foça,2022-02-12T00:00:00.000+0300,2022-02-12T12:20:00.000+0300,2022-02-12T16:18:00.000+0300,AG Yeraltı Kablo Arızası,54,21,MUSTAFA KEMAL ATATÜRK MH.,GDZ_EDAS
3377106,izmir,Foça,2022-02-12T00:00:00.000+0300,2022-02-12T17:44:00.000+0300,2022-02-12T18:35:00.000+0300,AG Havai Branşman Arızası,1,0,ATATÜRK MH.,GDZ_EDAS
3411440,izmir,Foça,2022-02-12T00:00:00.000+0300,2022-02-12T13:17:00.000+0300,2022-02-12T13:32:00.000+0300,OG Fider Açması,8,3,YENİKÖY MH.,GDZ_EDAS
3377136,izmir,Karaburun,2022-02-12T00:00:00.000+0300,2022-02-12T19:29:00.000+0300,2022-02-12T21:18:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,MORDOĞAN MH.,GDZ_EDAS
3377014,izmir,Kiraz,2022-02-12T00:00:00.000+0300,2022-02-12T12:16:00.000+0300,2022-02-12T13:57:00.000+0300,AG Havai Branşman Arızası,1,0,KİBAR MH.,GDZ_EDAS
3377094,izmir,Kiraz,2022-02-12T00:00:00.000+0300,2022-02-12T14:27:00.000+0300,2022-02-12T16:01:00.000+0300,AG Pano Kol Sigorta Atığı,23,9,SIRIMLI MH.,GDZ_EDAS
3377030,izmir,Tire,2022-02-12T00:00:00.000+0300,2022-02-12T10:51:00.000+0300,2022-02-12T13:39:00.000+0300,AG Pano Kol Sigorta Atığı,12,4,AKKOYUNLU MH.,GDZ_EDAS
3377061,izmir,Tire,2022-02-12T00:00:00.000+0300,2022-02-12T10:16:00.000+0300,2022-02-12T13:17:00.000+0300,AG Pano Kol Sigorta Atığı,130,51,ERTUĞRUL MH.,GDZ_EDAS
3376979,izmir,Tire,2022-02-12T00:00:00.000+0300,2022-02-12T08:00:00.000+0300,2022-02-12T09:49:00.000+0300,AG Tel Kopuğu,14,5,ESKİOBA MH.,GDZ_EDAS
3377005,izmir,Tire,2022-02-12T00:00:00.000+0300,2022-02-12T04:05:00.000+0300,2022-02-12T05:54:00.000+0300,AG Tel Kopuğu,130,51,ERTUĞRUL MH.,GDZ_EDAS
3377029,izmir,Bayındır,2022-02-12T00:00:00.000+0300,2022-02-12T10:52:00.000+0300,2022-02-12T12:38:00.000+0300,AG Havai Branşman Arızası,1,0,ÇİFTÇİGEDİĞİ MH.,GDZ_EDAS
3377124,izmir,Bayındır,2022-02-12T00:00:00.000+0300,2022-02-12T19:18:00.000+0300,2022-02-12T21:24:00.000+0300,AG Termik Açması,214,85,KARAVELİLER MH.,GDZ_EDAS
3377162,izmir,Bayındır,2022-02-12T00:00:00.000+0300,2022-02-12T16:05:00.000+0300,2022-02-12T19:34:00.000+0300,AG Pano Kol Sigorta Atığı,50,19,YAKAPINAR MH.,GDZ_EDAS
3377074,izmir,Bayındır,2022-02-12T00:00:00.000+0300,2022-02-12T14:15:00.000+0300,2022-02-12T16:05:00.000+0300,AG Havai Branşman Arızası,1,0,FIRINLI MH.,GDZ_EDAS
3377087,izmir,Bayındır,2022-02-12T00:00:00.000+0300,2022-02-12T15:14:00.000+0300,2022-02-12T18:08:00.000+0300,AG Havai Branşman Arızası,1,0,CAMİİ MH.,GDZ_EDAS
3377034,izmir,Bornova,2022-02-12T00:00:00.000+0300,2022-02-12T13:53:00.000+0300,2022-02-12T15:20:00.000+0300,AG Pano Kol Sigorta Atığı,31,12,TUNA MH.,GDZ_EDAS
3377035,izmir,Bornova,2022-02-12T00:00:00.000+0300,2022-02-12T10:55:00.000+0300,2022-02-12T13:49:00.000+0300,AG Havai Branşman Arızası,4,1,GÜRPINAR MH.,GDZ_EDAS
3377050,izmir,Bornova,2022-02-12T00:00:00.000+0300,2022-02-12T08:24:00.000+0300,2022-02-12T13:38:00.000+0300,Üçüncü Şahısların Vermiş Olduğu Hasarlar,173,69,ERZENE MH.,GDZ_EDAS
3377071,izmir,Bornova,2022-02-12T00:00:00.000+0300,2022-02-12T10:30:00.000+0300,2022-02-12T14:24:00.000+0300,AG Sehim Bozukluğu,41,16,SARNIÇKÖY MH.,GDZ_EDAS
3377141,izmir,Bornova,2022-02-12T00:00:00.000+0300,2022-02-12T19:19:00.000+0300,2022-02-12T20:48:00.000+0300,AG Havai Branşman Arızası,5,2,RAFET PAŞA MH.,GDZ_EDAS
3377107,izmir,Bornova,2022-02-12T00:00:00.000+0300,2022-02-12T11:12:00.000+0300,2022-02-12T17:50:00.000+0300,AG Yeraltı Kablo Arızası,171,68,BARBAROS MH.,GDZ_EDAS
3377108,izmir,Bornova,2022-02-12T00:00:00.000+0300,2022-02-12T08:54:00.000+0300,2022-02-12T17:01:00.000+0300,AG Direkten Kesme Açma,3,1,RAFET PAŞA MH.,GDZ_EDAS
3414134,izmir,Bornova,2022-02-12T00:00:00.000+0300,2022-02-12T07:50:00.000+0300,2022-02-12T09:18:00.000+0300,OG Fider Açması,29,11,KEMALPAŞA MH.,GDZ_EDAS
3377070,izmir,Dikili,2022-02-12T00:00:00.000+0300,2022-02-12T12:01:00.000+0300,2022-02-12T14:35:00.000+0300,AG Atlama Kopuğu,103,41,SALİHLER MH.,GDZ_EDAS
3377138,izmir,Dikili,2022-02-12T00:00:00.000+0300,2022-02-12T20:57:00.000+0300,2022-02-12T22:15:00.000+0300,AG Sehim Bozukluğu,41,16,KABAKUM MH.,GDZ_EDAS
3377146,izmir,Dikili,2022-02-12T00:00:00.000+0300,2022-02-12T17:03:00.000+0300,2022-02-12T19:09:00.000+0300,AG Branşman Yeraltı Kablo Arızası,1,0,CUMHURİYET MH.,GDZ_EDAS
3377154,izmir,Dikili,2022-02-12T00:00:00.000+0300,2022-02-12T17:13:00.000+0300,2022-02-12T19:58:00.000+0300,AG Havai Branşman Arızası,1,0,CUMHURİYET MH.,GDZ_EDAS
3377163,izmir,Dikili,2022-02-12T00:00:00.000+0300,2022-02-12T23:31:00.000+0300,2022-02-13T01:30:00.000+0300,AG Pano Kol Sigorta Atığı,41,16,KABAKUM MH.,GDZ_EDAS
3414120,izmir,Dikili,2022-02-12T00:00:00.000+0300,2022-02-12T10:15:00.000+0300,2022-02-12T10:21:00.000+0300,OG Fider Açması,9397,3758,İSMETPAŞA MH.,GDZ_EDAS
3377126,izmir,Karabağlar,2022-02-12T00:00:00.000+0300,2022-02-12T17:48:00.000+0300,2022-02-12T19:40:00.000+0300,AG Havai Branşman Arızası,5,2,GÜNALTAY MH.,GDZ_EDAS
3377131,izmir,Karabağlar,2022-02-12T00:00:00.000+0300,2022-02-12T19:12:00.000+0300,2022-02-12T19:46:00.000+0300,Plansız Kesinti / Müdahale,1272,508,GÜNALTAY MH.,GDZ_EDAS
3377135,izmir,Karabağlar,2022-02-12T00:00:00.000+0300,2022-02-12T21:07:00.000+0300,2022-02-12T21:59:00.000+0300,AG Direkten Kesme Açma,109,43,BASIN SİTESİ MH.,GDZ_EDAS
3377169,izmir,Karabağlar,2022-02-12T00:00:00.000+0300,2022-02-12T16:57:00.000+0300,2022-02-12T21:31:00.000+0300,AG Branşman Yeraltı Kablo Arızası,17,6,BASIN SİTESİ MH.,GDZ_EDAS
3377095,izmir,Karabağlar,2022-02-12T00:00:00.000+0300,2022-02-12T15:38:00.000+0300,2022-02-12T18:35:00.000+0300,AG Havai Branşman Arızası,1,0,ÇALIKUŞU MH.,GDZ_EDAS
3377063,izmir,Menemen,2022-02-12T00:00:00.000+0300,2022-02-12T08:54:00.000+0300,2022-02-12T14:49:00.000+0300,AG Branşman Yeraltı Kablo Arızası,1,0,29 EKİM MH.,GDZ_EDAS
3377151,izmir,Menemen,2022-02-12T00:00:00.000+0300,2022-02-12T18:10:00.000+0300,2022-02-12T19:15:00.000+0300,AG Havai Branşman Arızası,1,0,KAZIMPAŞA MH.,GDZ_EDAS
3377076,izmir,Menemen,2022-02-12T00:00:00.000+0300,2022-02-12T16:30:00.000+0300,2022-02-12T18:34:00.000+0300,AG Tel Kopuğu,63,25,85. YIL CUMHURİYET MH.,GDZ_EDAS
3377075,izmir,Aliağa,2022-02-12T00:00:00.000+0300,2022-02-12T15:54:00.000+0300,2022-02-12T17:02:00.000+0300,AG Pano Kol Sigorta Atığı,9,3,HACIÖMERLİ MH.,GDZ_EDAS
3411443,izmir,Aliağa,2022-02-12T00:00:00.000+0300,2022-02-12T10:38:00.000+0300,2022-02-12T10:51:00.000+0300,OG Fider Açması,797,318,ÇORAKLAR MH.,GDZ_EDAS
3377015,izmir,Bergama,2022-02-12T00:00:00.000+0300,2022-02-12T10:43:00.000+0300,2022-02-12T14:40:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,FATİH MH.,GDZ_EDAS
3377025,izmir,Bergama,2022-02-12T00:00:00.000+0300,2022-02-12T12:04:00.000+0300,2022-02-12T14:35:00.000+0300,AG Atlama Kopuğu,38,15,PINARKÖY MH.,GDZ_EDAS
3377033,izmir,Bergama,2022-02-12T00:00:00.000+0300,2022-02-12T10:59:00.000+0300,2022-02-12T13:00:00.000+0300,AG Pano Kol Sigorta Atığı,11,4,FERİZLER MH.,GDZ_EDAS
3377078,izmir,Bergama,2022-02-12T00:00:00.000+0300,2022-02-12T15:45:00.000+0300,2022-02-12T18:32:00.000+0300,AG Havai Branşman Arızası,5,2,FATİH MH.,GDZ_EDAS
3377082,izmir,Bergama,2022-02-12T00:00:00.000+0300,2022-02-12T15:44:00.000+0300,2022-02-12T17:47:00.000+0300,AG Havai Branşman Arızası,18,7,FATİH MH.,GDZ_EDAS
3377039,izmir,Çeşme,2022-02-12T00:00:00.000+0300,2022-02-12T12:43:00.000+0300,2022-02-12T14:27:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,ALAÇATI MH.,GDZ_EDAS
3377040,izmir,Çeşme,2022-02-12T00:00:00.000+0300,2022-02-12T12:35:00.000+0300,2022-02-12T15:38:00.000+0300,AG Havai Branşman Arızası,2,0,REİSDERE MH.,GDZ_EDAS
3377043,izmir,Çeşme,2022-02-12T00:00:00.000+0300,2022-02-12T08:07:00.000+0300,2022-02-12T15:44:00.000+0300,Yük Aktarımı,136,54,İSMET İNÖNÜ MH.,GDZ_EDAS
3377044,izmir,Çeşme,2022-02-12T00:00:00.000+0300,2022-02-12T09:19:00.000+0300,2022-02-12T11:53:00.000+0300,AG Pano Kol Sigorta Atığı,6,2,ARDIÇ MH.,GDZ_EDAS
3377045,izmir,Çeşme,2022-02-12T00:00:00.000+0300,2022-02-12T08:06:00.000+0300,2022-02-12T15:41:00.000+0300,Yük Aktarımı,271,108,İSMET İNÖNÜ MH.,GDZ_EDAS
3377046,izmir,Çeşme,2022-02-12T00:00:00.000+0300,2022-02-12T11:08:00.000+0300,2022-02-12T11:59:00.000+0300,AG Havai Branşman Arızası,1,0,DALYAN MH.,GDZ_EDAS
3377066,izmir,Çeşme,2022-02-12T00:00:00.000+0300,2022-02-12T09:44:00.000+0300,2022-02-12T11:13:00.000+0300,AG Klemens Arızası,46,18,ALAÇATI MH.,GDZ_EDAS
3376984,izmir,Çeşme,2022-02-12T00:00:00.000+0300,2022-02-12T09:28:00.000+0300,2022-02-12T10:33:00.000+0300,AG Direkten Kesme Açma,25,10,ALAÇATI MH.,GDZ_EDAS
3377000,izmir,Çeşme,2022-02-12T00:00:00.000+0300,2022-02-12T00:13:00.000+0300,2022-02-12T02:17:00.000+0300,AG Klemens Arızası,20,8,ILICA MH.,GDZ_EDAS
3377003,izmir,Çeşme,2022-02-12T00:00:00.000+0300,2022-02-12T08:32:00.000+0300,2022-02-12T09:23:00.000+0300,AG Havai Branşman Arızası,1,0,ALAÇATI MH.,GDZ_EDAS
3377116,izmir,Çeşme,2022-02-12T00:00:00.000+0300,2022-02-12T21:02:00.000+0300,2022-02-12T23:39:00.000+0300,AG Havai Branşman Arızası,1,0,İSMET İNÖNÜ MH.,GDZ_EDAS
3377140,izmir,Çeşme,2022-02-12T00:00:00.000+0300,2022-02-12T13:59:00.000+0300,2022-02-12T19:22:00.000+0300,AG Havai Branşman Arızası,1,0,CUMHURİYET MH.,GDZ_EDAS
3377143,izmir,Çeşme,2022-02-12T00:00:00.000+0300,2022-02-12T15:49:00.000+0300,2022-02-12T19:56:00.000+0300,AG Havai Branşman Arızası,1,0,ÜNİVERSİTE MH.,GDZ_EDAS
3377148,izmir,Çeşme,2022-02-12T00:00:00.000+0300,2022-02-12T18:15:00.000+0300,2022-02-12T19:48:00.000+0300,AG Box / Sdk Giriş Sigorta Atığı,14,5,ALAÇATI MH.,GDZ_EDAS
3377165,izmir,Çeşme,2022-02-12T00:00:00.000+0300,2022-02-12T18:41:00.000+0300,2022-02-12T21:27:00.000+0300,AG Direkten Kesme Açma,66,26,YALI MH.,GDZ_EDAS
3377166,izmir,Çeşme,2022-02-12T00:00:00.000+0300,2022-02-12T18:44:00.000+0300,2022-02-12T20:31:00.000+0300,AG Box / Sdk Giriş Sigorta Atığı,70,28,ALAÇATI MH.,GDZ_EDAS
3377083,izmir,Çeşme,2022-02-12T00:00:00.000+0300,2022-02-12T18:07:00.000+0300,2022-02-12T18:46:00.000+0300,AG Havai Branşman Arızası,1,0,ÇİFTLİK MH.,GDZ_EDAS
3377090,izmir,Çeşme,2022-02-12T00:00:00.000+0300,2022-02-12T14:12:00.000+0300,2022-02-12T17:26:00.000+0300,AG Direkten Kesme Açma,1,0,ÇİFTLİK MH.,GDZ_EDAS
